0.00.005.519 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.006.422 W srv  llama_server: -----------------
0.00.006.425 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.006.425 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.006.426 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.006.426 W srv  llama_server: -----------------
0.00.007.705 I srv    load_model: loading model '/home/sandalots/excalibur/artifacts/excalibur-medic-1b-Q4_K_M.gguf'
0.06.131.190 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 2048, kv_unified = 'true'
0.06.146.110 I srv  llama_server: model loaded
0.06.146.118 I srv  llama_server: listening on http://127.0.0.1:8080
3.12.600.621 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
18.38.065.784 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
18.38.065.878 I slot launch_slot_: id  3 | task 10926 | processing task, is_child = 0
18.38.065.898 W slot   operator(): id  3 | task 10926 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
18.38.065.899 W slot   operator(): id  3 | task 10926 | n_past was set to 46
18.45.146.648 I slot print_timing: id  3 | task 10926 | n_decoded =    100, tg =  14.26 t/s, tg_3s =  14.26 t/s
18.48.174.163 I slot print_timing: id  3 | task 10926 | n_decoded =    142, tg =  14.15 t/s, tg_3s =  13.87 t/s
18.51.233.825 I slot print_timing: id  3 | task 10926 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.73 t/s
18.52.404.886 I slot print_timing: id  3 | task 10926 | prompt eval time =      70.27 ms /     1 tokens (   70.27 ms per token,    14.23 tokens per second)
18.52.404.895 I slot print_timing: id  3 | task 10926 |        eval time =   14268.70 ms /   200 tokens (   71.34 ms per token,    14.02 tokens per second)
18.52.404.896 I slot print_timing: id  3 | task 10926 |       total time =   14338.97 ms /   201 tokens
18.52.404.898 I slot print_timing: id  3 | task 10926 |    graphs reused =      11017
18.52.404.930 I slot      release: id  3 | task 10926 | stop processing: n_tokens = 246, truncated = 0
18.52.425.832 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
18.52.425.923 I slot launch_slot_: id  3 | task 11127 | processing task, is_child = 0
18.52.425.941 W slot   operator(): id  3 | task 11127 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
18.52.425.943 W slot   operator(): id  3 | task 11127 | n_past was set to 46
18.59.508.771 I slot print_timing: id  3 | task 11127 | n_decoded =    100, tg =  14.26 t/s, tg_3s =  14.26 t/s
19.02.533.627 I slot print_timing: id  3 | task 11127 | n_decoded =    142, tg =  14.15 t/s, tg_3s =  13.88 t/s
19.05.590.110 I slot print_timing: id  3 | task 11127 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.74 t/s
19.06.765.227 I slot print_timing: id  3 | task 11127 | prompt eval time =      70.38 ms /     1 tokens (   70.38 ms per token,    14.21 tokens per second)
19.06.765.236 I slot print_timing: id  3 | task 11127 |        eval time =   14268.89 ms /   200 tokens (   71.34 ms per token,    14.02 tokens per second)
19.06.765.237 I slot print_timing: id  3 | task 11127 |       total time =   14339.27 ms /   201 tokens
19.06.765.239 I slot print_timing: id  3 | task 11127 |    graphs reused =      11217
19.06.765.272 I slot      release: id  3 | task 11127 | stop processing: n_tokens = 246, truncated = 0
19.06.798.047 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
19.06.798.144 I slot launch_slot_: id  3 | task 11328 | processing task, is_child = 0
19.06.798.164 W slot   operator(): id  3 | task 11328 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
19.06.798.166 W slot   operator(): id  3 | task 11328 | n_past was set to 46
19.13.871.823 I slot print_timing: id  3 | task 11328 | n_decoded =    100, tg =  14.28 t/s, tg_3s =  14.28 t/s
19.16.897.886 I slot print_timing: id  3 | task 11328 | n_decoded =    142, tg =  14.16 t/s, tg_3s =  13.88 t/s
19.19.959.490 I slot print_timing: id  3 | task 11328 | n_decoded =    184, tg =  14.06 t/s, tg_3s =  13.72 t/s
19.21.132.323 I slot print_timing: id  3 | task 11328 | prompt eval time =      70.04 ms /     1 tokens (   70.04 ms per token,    14.28 tokens per second)
19.21.132.332 I slot print_timing: id  3 | task 11328 |        eval time =   14264.10 ms /   200 tokens (   71.32 ms per token,    14.02 tokens per second)
19.21.132.334 I slot print_timing: id  3 | task 11328 |       total time =   14334.14 ms /   201 tokens
19.21.132.335 I slot print_timing: id  3 | task 11328 |    graphs reused =      11417
19.21.132.366 I slot      release: id  3 | task 11328 | stop processing: n_tokens = 246, truncated = 0
19.21.155.577 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
19.21.155.676 I slot launch_slot_: id  3 | task 11529 | processing task, is_child = 0
19.21.155.695 W slot   operator(): id  3 | task 11529 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
19.21.155.697 W slot   operator(): id  3 | task 11529 | n_past was set to 46
19.28.237.651 I slot print_timing: id  3 | task 11529 | n_decoded =    100, tg =  14.26 t/s, tg_3s =  14.26 t/s
19.31.264.430 I slot print_timing: id  3 | task 11529 | n_decoded =    142, tg =  14.15 t/s, tg_3s =  13.88 t/s
19.34.325.077 I slot print_timing: id  3 | task 11529 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.72 t/s
19.35.496.431 I slot print_timing: id  3 | task 11529 | prompt eval time =      70.49 ms /     1 tokens (   70.49 ms per token,    14.19 tokens per second)
19.35.496.441 I slot print_timing: id  3 | task 11529 |        eval time =   14270.23 ms /   200 tokens (   71.35 ms per token,    14.02 tokens per second)
19.35.496.442 I slot print_timing: id  3 | task 11529 |       total time =   14340.72 ms /   201 tokens
19.35.496.444 I slot print_timing: id  3 | task 11529 |    graphs reused =      11617
19.35.496.476 I slot      release: id  3 | task 11529 | stop processing: n_tokens = 246, truncated = 0
19.35.517.519 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
19.35.517.617 I slot launch_slot_: id  3 | task 11730 | processing task, is_child = 0
19.35.517.635 W slot   operator(): id  3 | task 11730 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
19.35.517.637 W slot   operator(): id  3 | task 11730 | n_past was set to 46
19.42.591.837 I slot print_timing: id  3 | task 11730 | n_decoded =    100, tg =  14.28 t/s, tg_3s =  14.28 t/s
19.45.619.360 I slot print_timing: id  3 | task 11730 | n_decoded =    142, tg =  14.16 t/s, tg_3s =  13.87 t/s
19.48.681.227 I slot print_timing: id  3 | task 11730 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.72 t/s
19.49.855.927 I slot print_timing: id  3 | task 11730 | prompt eval time =      70.49 ms /     1 tokens (   70.49 ms per token,    14.19 tokens per second)
19.49.855.936 I slot print_timing: id  3 | task 11730 |        eval time =   14267.78 ms /   200 tokens (   71.34 ms per token,    14.02 tokens per second)
19.49.855.937 I slot print_timing: id  3 | task 11730 |       total time =   14338.27 ms /   201 tokens
19.49.855.939 I slot print_timing: id  3 | task 11730 |    graphs reused =      11817
19.49.855.970 I slot      release: id  3 | task 11730 | stop processing: n_tokens = 246, truncated = 0
19.49.877.214 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
19.49.877.313 I slot launch_slot_: id  3 | task 11931 | processing task, is_child = 0
19.49.877.332 W slot   operator(): id  3 | task 11931 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
19.49.877.334 W slot   operator(): id  3 | task 11931 | n_past was set to 46
19.56.959.273 I slot print_timing: id  3 | task 11931 | n_decoded =    100, tg =  14.27 t/s, tg_3s =  14.27 t/s
19.59.988.311 I slot print_timing: id  3 | task 11931 | n_decoded =    142, tg =  14.14 t/s, tg_3s =  13.87 t/s
20.03.048.907 I slot print_timing: id  3 | task 11931 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.72 t/s
20.04.221.053 I slot print_timing: id  3 | task 11931 | prompt eval time =      72.02 ms /     1 tokens (   72.02 ms per token,    13.89 tokens per second)
20.04.221.062 I slot print_timing: id  3 | task 11931 |        eval time =   14271.69 ms /   200 tokens (   71.36 ms per token,    14.01 tokens per second)
20.04.221.063 I slot print_timing: id  3 | task 11931 |       total time =   14343.70 ms /   201 tokens
20.04.221.065 I slot print_timing: id  3 | task 11931 |    graphs reused =      12017
20.04.221.099 I slot      release: id  3 | task 11931 | stop processing: n_tokens = 246, truncated = 0
20.04.242.288 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
20.04.242.382 I slot launch_slot_: id  3 | task 12132 | processing task, is_child = 0
20.04.242.403 W slot   operator(): id  3 | task 12132 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
20.04.242.405 W slot   operator(): id  3 | task 12132 | n_past was set to 46
20.11.326.116 I slot print_timing: id  3 | task 12132 | n_decoded =    100, tg =  14.26 t/s, tg_3s =  14.26 t/s
20.14.355.044 I slot print_timing: id  3 | task 12132 | n_decoded =    142, tg =  14.14 t/s, tg_3s =  13.87 t/s
20.17.415.057 I slot print_timing: id  3 | task 12132 | n_decoded =    184, tg =  14.04 t/s, tg_3s =  13.73 t/s
20.18.586.598 I slot print_timing: id  3 | task 12132 | prompt eval time =      70.36 ms /     1 tokens (   70.36 ms per token,    14.21 tokens per second)
20.18.586.607 I slot print_timing: id  3 | task 12132 |        eval time =   14273.82 ms /   200 tokens (   71.37 ms per token,    14.01 tokens per second)
20.18.586.609 I slot print_timing: id  3 | task 12132 |       total time =   14344.18 ms /   201 tokens
20.18.586.610 I slot print_timing: id  3 | task 12132 |    graphs reused =      12217
20.18.586.642 I slot      release: id  3 | task 12132 | stop processing: n_tokens = 246, truncated = 0
20.18.607.659 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
20.18.607.757 I slot launch_slot_: id  3 | task 12333 | processing task, is_child = 0
20.18.607.776 W slot   operator(): id  3 | task 12333 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
20.18.607.777 W slot   operator(): id  3 | task 12333 | n_past was set to 46
20.25.685.240 I slot print_timing: id  3 | task 12333 | n_decoded =    100, tg =  14.27 t/s, tg_3s =  14.27 t/s
20.28.713.548 I slot print_timing: id  3 | task 12333 | n_decoded =    142, tg =  14.15 t/s, tg_3s =  13.87 t/s
20.31.773.723 I slot print_timing: id  3 | task 12333 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.72 t/s
20.32.944.685 I slot print_timing: id  3 | task 12333 | prompt eval time =      70.07 ms /     1 tokens (   70.07 ms per token,    14.27 tokens per second)
20.32.944.695 I slot print_timing: id  3 | task 12333 |        eval time =   14266.82 ms /   200 tokens (   71.33 ms per token,    14.02 tokens per second)
20.32.944.696 I slot print_timing: id  3 | task 12333 |       total time =   14336.89 ms /   201 tokens
20.32.944.698 I slot print_timing: id  3 | task 12333 |    graphs reused =      12417
20.32.944.732 I slot      release: id  3 | task 12333 | stop processing: n_tokens = 246, truncated = 0
20.32.965.771 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
20.32.965.871 I slot launch_slot_: id  3 | task 12534 | processing task, is_child = 0
20.32.965.891 W slot   operator(): id  3 | task 12534 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
20.32.965.892 W slot   operator(): id  3 | task 12534 | n_past was set to 46
20.40.049.397 I slot print_timing: id  3 | task 12534 | n_decoded =    100, tg =  14.26 t/s, tg_3s =  14.26 t/s
20.43.076.438 I slot print_timing: id  3 | task 12534 | n_decoded =    142, tg =  14.14 t/s, tg_3s =  13.87 t/s
20.46.137.814 I slot print_timing: id  3 | task 12534 | n_decoded =    184, tg =  14.04 t/s, tg_3s =  13.72 t/s
20.47.312.322 I slot print_timing: id  3 | task 12534 | prompt eval time =      70.02 ms /     1 tokens (   70.02 ms per token,    14.28 tokens per second)
20.47.312.332 I slot print_timing: id  3 | task 12534 |        eval time =   14276.39 ms /   200 tokens (   71.38 ms per token,    14.01 tokens per second)
20.47.312.333 I slot print_timing: id  3 | task 12534 |       total time =   14346.42 ms /   201 tokens
20.47.312.334 I slot print_timing: id  3 | task 12534 |    graphs reused =      12617
20.47.312.364 I slot      release: id  3 | task 12534 | stop processing: n_tokens = 246, truncated = 0
20.47.333.175 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
20.47.333.271 I slot launch_slot_: id  3 | task 12735 | processing task, is_child = 0
20.47.333.291 W slot   operator(): id  3 | task 12735 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
20.47.333.292 W slot   operator(): id  3 | task 12735 | n_past was set to 46
20.54.417.803 I slot print_timing: id  3 | task 12735 | n_decoded =    100, tg =  14.26 t/s, tg_3s =  14.26 t/s
20.57.444.406 I slot print_timing: id  3 | task 12735 | n_decoded =    142, tg =  14.14 t/s, tg_3s =  13.88 t/s
21.00.497.778 I slot print_timing: id  3 | task 12735 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.76 t/s
21.01.675.585 I slot print_timing: id  3 | task 12735 | prompt eval time =      70.03 ms /     1 tokens (   70.03 ms per token,    14.28 tokens per second)
21.01.675.594 I slot print_timing: id  3 | task 12735 |        eval time =   14272.25 ms /   200 tokens (   71.36 ms per token,    14.01 tokens per second)
21.01.675.595 I slot print_timing: id  3 | task 12735 |       total time =   14342.28 ms /   201 tokens
21.01.675.597 I slot print_timing: id  3 | task 12735 |    graphs reused =      12817
21.01.675.627 I slot      release: id  3 | task 12735 | stop processing: n_tokens = 246, truncated = 0
21.01.696.424 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
21.01.696.520 I slot launch_slot_: id  3 | task 12936 | processing task, is_child = 0
21.01.696.540 W slot   operator(): id  3 | task 12936 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
21.01.696.542 W slot   operator(): id  3 | task 12936 | n_past was set to 46
21.08.776.333 I slot print_timing: id  3 | task 12936 | n_decoded =    100, tg =  14.27 t/s, tg_3s =  14.27 t/s
21.11.805.355 I slot print_timing: id  3 | task 12936 | n_decoded =    142, tg =  14.15 t/s, tg_3s =  13.87 t/s
21.14.866.559 I slot print_timing: id  3 | task 12936 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.72 t/s
21.16.039.840 I slot print_timing: id  3 | task 12936 | prompt eval time =      70.24 ms /     1 tokens (   70.24 ms per token,    14.24 tokens per second)
21.16.039.849 I slot print_timing: id  3 | task 12936 |        eval time =   14273.04 ms /   200 tokens (   71.37 ms per token,    14.01 tokens per second)
21.16.039.850 I slot print_timing: id  3 | task 12936 |       total time =   14343.28 ms /   201 tokens
21.16.039.852 I slot print_timing: id  3 | task 12936 |    graphs reused =      13017
21.16.039.884 I slot      release: id  3 | task 12936 | stop processing: n_tokens = 246, truncated = 0
21.16.060.819 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
21.16.060.916 I slot launch_slot_: id  3 | task 13137 | processing task, is_child = 0
21.16.060.936 W slot   operator(): id  3 | task 13137 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
21.16.060.937 W slot   operator(): id  3 | task 13137 | n_past was set to 46
21.23.140.237 I slot print_timing: id  3 | task 13137 | n_decoded =    100, tg =  14.27 t/s, tg_3s =  14.27 t/s
21.26.169.568 I slot print_timing: id  3 | task 13137 | n_decoded =    142, tg =  14.15 t/s, tg_3s =  13.86 t/s
21.29.225.271 I slot print_timing: id  3 | task 13137 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.74 t/s
21.30.396.846 I slot print_timing: id  3 | task 13137 | prompt eval time =      69.77 ms /     1 tokens (   69.77 ms per token,    14.33 tokens per second)
21.30.396.857 I slot print_timing: id  3 | task 13137 |        eval time =   14266.13 ms /   200 tokens (   71.33 ms per token,    14.02 tokens per second)
21.30.396.858 I slot print_timing: id  3 | task 13137 |       total time =   14335.89 ms /   201 tokens
21.30.396.860 I slot print_timing: id  3 | task 13137 |    graphs reused =      13217
21.30.396.892 I slot      release: id  3 | task 13137 | stop processing: n_tokens = 246, truncated = 0
21.30.418.086 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
21.30.418.185 I slot launch_slot_: id  3 | task 13338 | processing task, is_child = 0
21.30.418.204 W slot   operator(): id  3 | task 13338 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
21.30.418.206 W slot   operator(): id  3 | task 13338 | n_past was set to 46
21.37.496.218 I slot print_timing: id  3 | task 13338 | n_decoded =    100, tg =  14.27 t/s, tg_3s =  14.27 t/s
