0.00.005.110 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.005.980 W srv  llama_server: -----------------
0.00.005.984 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.005.984 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.005.985 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.005.985 W srv  llama_server: -----------------
0.00.007.277 I srv    load_model: loading model '/home/sandalots/excalibur/artifacts/excalibur-medic-1b-Q4_K_M.gguf'
0.06.882.496 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 2048, kv_unified = 'true'
0.06.909.546 I srv  llama_server: model loaded
0.06.909.554 I srv  llama_server: listening on http://127.0.0.1:8080
3.13.001.296 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
20.36.434.304 I slot print_timing: id  3 | task 12422 |       total time =   14309.85 ms /   201 tokens
20.36.434.306 I slot print_timing: id  3 | task 12422 |    graphs reused =      12508
20.36.434.339 I slot      release: id  3 | task 12422 | stop processing: n_tokens = 246, truncated = 0
20.36.455.362 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
20.36.455.463 I slot launch_slot_: id  3 | task 12623 | processing task, is_child = 0
20.36.455.482 W slot   operator(): id  3 | task 12623 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
20.36.455.484 W slot   operator(): id  3 | task 12623 | n_past was set to 46
20.43.509.397 I slot print_timing: id  3 | task 12623 | n_decoded =    100, tg =  14.32 t/s, tg_3s =  14.32 t/s
20.46.530.938 I slot print_timing: id  3 | task 12623 | n_decoded =    142, tg =  14.19 t/s, tg_3s =  13.90 t/s
20.49.582.993 I slot print_timing: id  3 | task 12623 | n_decoded =    184, tg =  14.09 t/s, tg_3s =  13.76 t/s
20.50.753.849 I slot print_timing: id  3 | task 12623 | prompt eval time =      69.43 ms /     1 tokens (   69.43 ms per token,    14.40 tokens per second)
20.50.753.858 I slot print_timing: id  3 | task 12623 |        eval time =   14228.92 ms /   200 tokens (   71.14 ms per token,    14.06 tokens per second)
20.50.753.859 I slot print_timing: id  3 | task 12623 |       total time =   14298.35 ms /   201 tokens
20.50.753.861 I slot print_timing: id  3 | task 12623 |    graphs reused =      12708
20.50.753.893 I slot      release: id  3 | task 12623 | stop processing: n_tokens = 246, truncated = 0
20.50.774.898 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
20.50.774.998 I slot launch_slot_: id  3 | task 12824 | processing task, is_child = 0
20.50.775.017 W slot   operator(): id  3 | task 12824 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
20.50.775.019 W slot   operator(): id  3 | task 12824 | n_past was set to 46
20.57.838.074 I slot print_timing: id  3 | task 12824 | n_decoded =    100, tg =  14.30 t/s, tg_3s =  14.30 t/s
21.00.859.554 I slot print_timing: id  3 | task 12824 | n_decoded =    142, tg =  14.18 t/s, tg_3s =  13.90 t/s
21.03.913.771 I slot print_timing: id  3 | task 12824 | n_decoded =    184, tg =  14.08 t/s, tg_3s =  13.75 t/s
21.05.086.126 I slot print_timing: id  3 | task 12824 | prompt eval time =      69.65 ms /     1 tokens (   69.65 ms per token,    14.36 tokens per second)
21.05.086.136 I slot print_timing: id  3 | task 12824 |        eval time =   14241.44 ms /   200 tokens (   71.21 ms per token,    14.04 tokens per second)
21.05.086.137 I slot print_timing: id  3 | task 12824 |       total time =   14311.09 ms /   201 tokens
21.05.086.138 I slot print_timing: id  3 | task 12824 |    graphs reused =      12908
21.05.086.169 I slot      release: id  3 | task 12824 | stop processing: n_tokens = 246, truncated = 0
21.05.107.117 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
21.05.107.212 I slot launch_slot_: id  3 | task 13025 | processing task, is_child = 0
21.05.107.232 W slot   operator(): id  3 | task 13025 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
21.05.107.233 W slot   operator(): id  3 | task 13025 | n_past was set to 46
21.12.170.498 I slot print_timing: id  3 | task 13025 | n_decoded =    100, tg =  14.30 t/s, tg_3s =  14.30 t/s
21.15.189.319 I slot print_timing: id  3 | task 13025 | n_decoded =    142, tg =  14.18 t/s, tg_3s =  13.91 t/s
21.18.240.458 I slot print_timing: id  3 | task 13025 | n_decoded =    184, tg =  14.09 t/s, tg_3s =  13.77 t/s
21.19.417.809 I slot print_timing: id  3 | task 13025 | prompt eval time =      69.74 ms /     1 tokens (   69.74 ms per token,    14.34 tokens per second)
21.19.417.816 I slot print_timing: id  3 | task 13025 |        eval time =   14240.81 ms /   200 tokens (   71.20 ms per token,    14.04 tokens per second)
21.19.417.818 I slot print_timing: id  3 | task 13025 |       total time =   14310.56 ms /   201 tokens
21.19.417.820 I slot print_timing: id  3 | task 13025 |    graphs reused =      13108
21.19.417.861 I slot      release: id  3 | task 13025 | stop processing: n_tokens = 246, truncated = 0
21.19.439.173 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
21.19.439.267 I slot launch_slot_: id  3 | task 13226 | processing task, is_child = 0
21.19.439.285 W slot   operator(): id  3 | task 13226 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
21.19.439.287 W slot   operator(): id  3 | task 13226 | n_past was set to 46
21.26.498.424 I slot print_timing: id  3 | task 13226 | n_decoded =    100, tg =  14.31 t/s, tg_3s =  14.31 t/s
21.29.523.180 I slot print_timing: id  3 | task 13226 | n_decoded =    142, tg =  14.18 t/s, tg_3s =  13.89 t/s
21.32.574.691 I slot print_timing: id  3 | task 13226 | n_decoded =    184, tg =  14.08 t/s, tg_3s =  13.76 t/s
21.33.744.951 I slot print_timing: id  3 | task 13226 | prompt eval time =      69.50 ms /     1 tokens (   69.50 ms per token,    14.39 tokens per second)
21.33.744.961 I slot print_timing: id  3 | task 13226 |        eval time =   14236.15 ms /   200 tokens (   71.18 ms per token,    14.05 tokens per second)
21.33.744.962 I slot print_timing: id  3 | task 13226 |       total time =   14305.65 ms /   201 tokens
21.33.744.964 I slot print_timing: id  3 | task 13226 |    graphs reused =      13308
21.33.744.996 I slot      release: id  3 | task 13226 | stop processing: n_tokens = 246, truncated = 0
21.33.765.900 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
21.33.765.991 I slot launch_slot_: id  3 | task 13427 | processing task, is_child = 0
21.33.766.010 W slot   operator(): id  3 | task 13427 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
21.33.766.011 W slot   operator(): id  3 | task 13427 | n_past was set to 46
21.40.825.725 I slot print_timing: id  3 | task 13427 | n_decoded =    100, tg =  14.31 t/s, tg_3s =  14.31 t/s
21.43.847.176 I slot print_timing: id  3 | task 13427 | n_decoded =    142, tg =  14.18 t/s, tg_3s =  13.90 t/s
21.46.899.780 I slot print_timing: id  3 | task 13427 | n_decoded =    184, tg =  14.08 t/s, tg_3s =  13.76 t/s
21.48.070.105 I slot print_timing: id  3 | task 13427 | prompt eval time =      69.99 ms /     1 tokens (   69.99 ms per token,    14.29 tokens per second)
21.48.070.115 I slot print_timing: id  3 | task 13427 |        eval time =   14234.09 ms /   200 tokens (   71.17 ms per token,    14.05 tokens per second)
21.48.070.116 I slot print_timing: id  3 | task 13427 |       total time =   14304.08 ms /   201 tokens
21.48.070.118 I slot print_timing: id  3 | task 13427 |    graphs reused =      13508
21.48.070.148 I slot      release: id  3 | task 13427 | stop processing: n_tokens = 246, truncated = 0
21.48.093.233 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
21.48.093.324 I slot launch_slot_: id  3 | task 13628 | processing task, is_child = 0
21.48.093.343 W slot   operator(): id  3 | task 13628 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
21.48.093.344 W slot   operator(): id  3 | task 13628 | n_past was set to 46
21.55.148.022 I slot print_timing: id  3 | task 13628 | n_decoded =    100, tg =  14.32 t/s, tg_3s =  14.32 t/s
21.58.171.202 I slot print_timing: id  3 | task 13628 | n_decoded =    142, tg =  14.19 t/s, tg_3s =  13.89 t/s
22.01.227.105 I slot print_timing: id  3 | task 13628 | n_decoded =    184, tg =  14.08 t/s, tg_3s =  13.74 t/s
22.02.397.840 I slot print_timing: id  3 | task 13628 | prompt eval time =      70.10 ms /     1 tokens (   70.10 ms per token,    14.26 tokens per second)
22.02.397.849 I slot print_timing: id  3 | task 13628 |        eval time =   14234.38 ms /   200 tokens (   71.17 ms per token,    14.05 tokens per second)
22.02.397.850 I slot print_timing: id  3 | task 13628 |       total time =   14304.48 ms /   201 tokens
22.02.397.852 I slot print_timing: id  3 | task 13628 |    graphs reused =      13708
22.02.397.883 I slot      release: id  3 | task 13628 | stop processing: n_tokens = 246, truncated = 0
22.02.418.997 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
22.02.419.089 I slot launch_slot_: id  3 | task 13829 | processing task, is_child = 0
22.02.419.108 W slot   operator(): id  3 | task 13829 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
22.02.419.109 W slot   operator(): id  3 | task 13829 | n_past was set to 46
22.09.486.107 I slot print_timing: id  3 | task 13829 | n_decoded =    100, tg =  14.29 t/s, tg_3s =  14.29 t/s
22.12.510.655 I slot print_timing: id  3 | task 13829 | n_decoded =    142, tg =  14.17 t/s, tg_3s =  13.89 t/s
22.15.563.719 I slot print_timing: id  3 | task 13829 | n_decoded =    184, tg =  14.07 t/s, tg_3s =  13.76 t/s
22.16.737.032 I slot print_timing: id  3 | task 13829 | prompt eval time =      69.90 ms /     1 tokens (   69.90 ms per token,    14.31 tokens per second)
22.16.737.041 I slot print_timing: id  3 | task 13829 |        eval time =   14248.00 ms /   200 tokens (   71.24 ms per token,    14.04 tokens per second)
22.16.737.042 I slot print_timing: id  3 | task 13829 |       total time =   14317.91 ms /   201 tokens
22.16.737.044 I slot print_timing: id  3 | task 13829 |    graphs reused =      13908
22.16.737.077 I slot      release: id  3 | task 13829 | stop processing: n_tokens = 246, truncated = 0
22.16.758.128 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
22.16.758.218 I slot launch_slot_: id  3 | task 14030 | processing task, is_child = 0
22.16.758.237 W slot   operator(): id  3 | task 14030 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
22.16.758.238 W slot   operator(): id  3 | task 14030 | n_past was set to 46
22.23.822.366 I slot print_timing: id  3 | task 14030 | n_decoded =    100, tg =  14.30 t/s, tg_3s =  14.30 t/s
22.26.839.261 I slot print_timing: id  3 | task 14030 | n_decoded =    142, tg =  14.18 t/s, tg_3s =  13.92 t/s
22.29.891.373 I slot print_timing: id  3 | task 14030 | n_decoded =    184, tg =  14.09 t/s, tg_3s =  13.76 t/s
22.31.063.687 I slot print_timing: id  3 | task 14030 | prompt eval time =      69.81 ms /     1 tokens (   69.81 ms per token,    14.32 tokens per second)
22.31.063.696 I slot print_timing: id  3 | task 14030 |        eval time =   14235.62 ms /   200 tokens (   71.18 ms per token,    14.05 tokens per second)
22.31.063.698 I slot print_timing: id  3 | task 14030 |       total time =   14305.43 ms /   201 tokens
22.31.063.699 I slot print_timing: id  3 | task 14030 |    graphs reused =      14108
22.31.063.733 I slot      release: id  3 | task 14030 | stop processing: n_tokens = 246, truncated = 0
22.31.084.823 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
22.31.084.918 I slot launch_slot_: id  3 | task 14231 | processing task, is_child = 0
22.31.084.938 W slot   operator(): id  3 | task 14231 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
22.31.084.939 W slot   operator(): id  3 | task 14231 | n_past was set to 46
22.38.149.134 I slot print_timing: id  3 | task 14231 | n_decoded =    100, tg =  14.30 t/s, tg_3s =  14.30 t/s
22.41.171.927 I slot print_timing: id  3 | task 14231 | n_decoded =    142, tg =  14.18 t/s, tg_3s =  13.89 t/s
22.44.223.814 I slot print_timing: id  3 | task 14231 | n_decoded =    184, tg =  14.08 t/s, tg_3s =  13.76 t/s
22.45.391.527 I slot print_timing: id  3 | task 14231 | prompt eval time =      71.74 ms /     1 tokens (   71.74 ms per token,    13.94 tokens per second)
22.45.391.537 I slot print_timing: id  3 | task 14231 |        eval time =   14234.83 ms /   200 tokens (   71.17 ms per token,    14.05 tokens per second)
22.45.391.538 I slot print_timing: id  3 | task 14231 |       total time =   14306.57 ms /   201 tokens
22.45.391.539 I slot print_timing: id  3 | task 14231 |    graphs reused =      14308
22.45.391.572 I slot      release: id  3 | task 14231 | stop processing: n_tokens = 246, truncated = 0
22.45.412.637 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
22.45.412.727 I slot launch_slot_: id  3 | task 14432 | processing task, is_child = 0
22.45.412.746 W slot   operator(): id  3 | task 14432 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
22.45.412.748 W slot   operator(): id  3 | task 14432 | n_past was set to 46
22.52.477.882 I slot print_timing: id  3 | task 14432 | n_decoded =    100, tg =  14.29 t/s, tg_3s =  14.29 t/s
22.55.501.039 I slot print_timing: id  3 | task 14432 | n_decoded =    142, tg =  14.17 t/s, tg_3s =  13.89 t/s
22.58.550.761 I slot print_timing: id  3 | task 14432 | n_decoded =    184, tg =  14.08 t/s, tg_3s =  13.77 t/s
22.59.726.674 I slot print_timing: id  3 | task 14432 | prompt eval time =      69.46 ms /     1 tokens (   69.46 ms per token,    14.40 tokens per second)
22.59.726.682 I slot print_timing: id  3 | task 14432 |        eval time =   14244.45 ms /   200 tokens (   71.22 ms per token,    14.04 tokens per second)
22.59.726.683 I slot print_timing: id  3 | task 14432 |       total time =   14313.91 ms /   201 tokens
22.59.726.685 I slot print_timing: id  3 | task 14432 |    graphs reused =      14508
22.59.726.719 I slot      release: id  3 | task 14432 | stop processing: n_tokens = 246, truncated = 0
22.59.749.872 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
22.59.749.964 I slot launch_slot_: id  3 | task 14633 | processing task, is_child = 0
22.59.749.982 W slot   operator(): id  3 | task 14633 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
22.59.749.984 W slot   operator(): id  3 | task 14633 | n_past was set to 46
23.06.804.809 I slot print_timing: id  3 | task 14633 | n_decoded =    100, tg =  14.32 t/s, tg_3s =  14.32 t/s
23.09.824.922 I slot print_timing: id  3 | task 14633 | n_decoded =    142, tg =  14.19 t/s, tg_3s =  13.91 t/s
23.12.881.421 I slot print_timing: id  3 | task 14633 | n_decoded =    184, tg =  14.09 t/s, tg_3s =  13.74 t/s
23.14.051.764 I slot print_timing: id  3 | task 14633 | prompt eval time =      69.99 ms /     1 tokens (   69.99 ms per token,    14.29 tokens per second)
23.14.051.774 I slot print_timing: id  3 | task 14633 |        eval time =   14231.77 ms /   200 tokens (   71.16 ms per token,    14.05 tokens per second)
23.14.051.775 I slot print_timing: id  3 | task 14633 |       total time =   14301.76 ms /   201 tokens
23.14.051.777 I slot print_timing: id  3 | task 14633 |    graphs reused =      14708
23.14.051.810 I slot      release: id  3 | task 14633 | stop processing: n_tokens = 246, truncated = 0
23.14.072.930 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
23.14.073.028 I slot launch_slot_: id  3 | task 14834 | processing task, is_child = 0
23.14.073.048 W slot   operator(): id  3 | task 14834 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
23.14.073.050 W slot   operator(): id  3 | task 14834 | n_past was set to 46
23.21.136.526 I slot print_timing: id  3 | task 14834 | n_decoded =    100, tg =  14.30 t/s, tg_3s =  14.30 t/s
23.24.161.147 I slot print_timing: id  3 | task 14834 | n_decoded =    142, tg =  14.17 t/s, tg_3s =  13.89 t/s
23.27.211.744 I slot print_timing: id  3 | task 14834 | n_decoded =    184, tg =  14.08 t/s, tg_3s =  13.77 t/s
23.28.382.141 I slot print_timing: id  3 | task 14834 | prompt eval time =      69.80 ms /     1 tokens (   69.80 ms per token,    14.33 tokens per second)
23.28.382.149 I slot print_timing: id  3 | task 14834 |        eval time =   14239.28 ms /   200 tokens (   71.20 ms per token,    14.05 tokens per second)
23.28.382.151 I slot print_timing: id  3 | task 14834 |       total time =   14309.07 ms /   201 tokens
23.28.382.152 I slot print_timing: id  3 | task 14834 |    graphs reused =      14908
23.28.382.184 I slot      release: id  3 | task 14834 | stop processing: n_tokens = 246, truncated = 0
23.28.403.092 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
